PsetID,Baseline,Program,Outlays,Year
524,January 2018 Baseline,7. Nondefense Discretionary,"2,941",2021
524,January 2018 Baseline,7. Nondefense Discretionary,"2,942",2022
524,January 2018 Baseline,7. Nondefense Discretionary,"2,943",2023
524,January 2018 Baseline,7. Nondefense Discretionary,"2,944",2024
524,January 2018 Baseline,7. Nondefense Discretionary,"2,945",2025
524,January 2018 Baseline,7. Nondefense Discretionary,"2,946",2026
524,January 2018 Baseline,7. Nondefense Discretionary,"2,947",2027
524,January 2018 Baseline,7. Nondefense Discretionary,"2,948",2028
524,January 2018 Baseline,8. Net Interest,"2,949",2018
524,January 2018 Baseline,8. Net Interest,"2,950",2019
524,January 2018 Baseline,8. Net Interest,"2,951",2020
524,January 2018 Baseline,8. Net Interest,"2,952",2021
524,January 2018 Baseline,8. Net Interest,"2,953",2022
524,January 2018 Baseline,8. Net Interest,"2,954",2023
524,January 2018 Baseline,8. Net Interest,"2,955",2024
524,January 2018 Baseline,8. Net Interest,"2,956",2025
524,January 2018 Baseline,8. Net Interest,"2,957",2026
524,January 2018 Baseline,8. Net Interest,"2,958",2027
524,January 2018 Baseline,8. Net Interest,"2,959",2028
524,January 2018 Baseline,9. Total Outlays,"2,960",2018
524,January 2018 Baseline,9. Total Outlays,"2,961",2019
524,January 2018 Baseline,9. Total Outlays,"2,962",2020
524,January 2018 Baseline,9. Total Outlays,"2,963",2021
524,January 2018 Baseline,9. Total Outlays,"2,964",2022
524,January 2018 Baseline,9. Total Outlays,"2,965",2023
524,January 2018 Baseline,9. Total Outlays,"2,966",2024
524,January 2018 Baseline,9. Total Outlays,"2,967",2025
524,January 2018 Baseline,9. Total Outlays,"2,968",2026
524,January 2018 Baseline,9. Total Outlays,"2,969",2027
524,January 2018 Baseline,9. Total Outlays,"2,970",2028
540,"April 2018 Baseline, adjusted",0. Mandatory,"2,971",2018
540,"April 2018 Baseline, adjusted",0. Mandatory,"2,972",2019
540,"April 2018 Baseline, adjusted",0. Mandatory,"2,973",2020
540,"April 2018 Baseline, adjusted",0. Mandatory,"2,974",2021
540,"April 2018 Baseline, adjusted",0. Mandatory,"2,975",2022
540,"April 2018 Baseline, adjusted",0. Mandatory,"2,976",2023
540,"April 2018 Baseline, adjusted",0. Mandatory,"2,977",2024
540,"April 2018 Baseline, adjusted",0. Mandatory,"2,978",2025
540,"April 2018 Baseline, adjusted",0. Mandatory,"2,979",2026
540,"April 2018 Baseline, adjusted",0. Mandatory,"2,980",2027
540,"April 2018 Baseline, adjusted",0. Mandatory,"2,981",2028
540,"April 2018 Baseline, adjusted",1. Social Security,"2,982",2018
540,"April 2018 Baseline, adjusted",1. Social Security,"2,983",2019
540,"April 2018 Baseline, adjusted",1. Social Security,"2,984",2020
540,"April 2018 Baseline, adjusted",1. Social Security,"2,985",2021
540,"April 2018 Baseline, adjusted",1. Social Security,"2,986",2022
540,"April 2018 Baseline, adjusted",1. Social Security,"2,987",2023
540,"April 2018 Baseline, adjusted",1. Social Security,"2,988",2024
540,"April 2018 Baseline, adjusted",1. Social Security,"2,989",2025
540,"April 2018 Baseline, adjusted",1. Social Security,"2,990",2026
540,"April 2018 Baseline, adjusted",1. Social Security,"2,991",2027
540,"April 2018 Baseline, adjusted",1. Social Security,"2,992",2028
540,"April 2018 Baseline, adjusted",2. Medicare,"2,993",2018
540,"April 2018 Baseline, adjusted",2. Medicare,"2,994",2019
540,"April 2018 Baseline, adjusted",2. Medicare,"2,995",2020
540,"April 2018 Baseline, adjusted",2. Medicare,"2,996",2021
540,"April 2018 Baseline, adjusted",2. Medicare,"2,997",2022
540,"April 2018 Baseline, adjusted",2. Medicare,"2,998",2023
540,"April 2018 Baseline, adjusted",2. Medicare,"2,999",2024
540,"April 2018 Baseline, adjusted",2. Medicare,"3,000",2025
540,"April 2018 Baseline, adjusted",2. Medicare,"3,001",2026
540,"April 2018 Baseline, adjusted",2. Medicare,"3,002",2027
540,"April 2018 Baseline, adjusted",2. Medicare,"3,003",2028
540,"April 2018 Baseline, adjusted",3. Medicaid,"3,004",2018
540,"April 2018 Baseline, adjusted",3. Medicaid,"3,005",2019
540,"April 2018 Baseline, adjusted",3. Medicaid,"3,006",2020
540,"April 2018 Baseline, adjusted",3. Medicaid,"3,007",2021
540,"April 2018 Baseline, adjusted",3. Medicaid,"3,008",2022
540,"April 2018 Baseline, adjusted",3. Medicaid,"3,009",2023
540,"April 2018 Baseline, adjusted",3. Medicaid,"3,010",2024
540,"April 2018 Baseline, adjusted",3. Medicaid,"3,011",2025
540,"April 2018 Baseline, adjusted",3. Medicaid,"3,012",2026
540,"April 2018 Baseline, adjusted",3. Medicaid,"3,013",2027
540,"April 2018 Baseline, adjusted",3. Medicaid,"3,014",2028
540,"April 2018 Baseline, adjusted",4. Other Mandatory,"3,015",2018
540,"April 2018 Baseline, adjusted",4. Other Mandatory,"3,016",2019
540,"April 2018 Baseline, adjusted",4. Other Mandatory,"3,017",2020
540,"April 2018 Baseline, adjusted",4. Other Mandatory,"3,018",2021
540,"April 2018 Baseline, adjusted",4. Other Mandatory,"3,019",2022
540,"April 2018 Baseline, adjusted",4. Other Mandatory,"3,020",2023
540,"April 2018 Baseline, adjusted",4. Other Mandatory,"3,021",2024
540,"April 2018 Baseline, adjusted",4. Other Mandatory,"3,022",2025
540,"April 2018 Baseline, adjusted",4. Other Mandatory,"3,023",2026
540,"April 2018 Baseline, adjusted",4. Other Mandatory,"3,024",2027
540,"April 2018 Baseline, adjusted",4. Other Mandatory,"3,025",2028
540,"April 2018 Baseline, adjusted",5. Discretionary,"3,026",2018
540,"April 2018 Baseline, adjusted",5. Discretionary,"3,027",2019
540,"April 2018 Baseline, adjusted",5. Discretionary,"3,028",2020
540,"April 2018 Baseline, adjusted",5. Discretionary,"3,029",2021
540,"April 2018 Baseline, adjusted",5. Discretionary,"3,030",2022
540,"April 2018 Baseline, adjusted",5. Discretionary,"3,031",2023
540,"April 2018 Baseline, adjusted",5. Discretionary,"3,032",2024
540,"April 2018 Baseline, adjusted",5. Discretionary,"3,033",2025
540,"April 2018 Baseline, adjusted",5. Discretionary,"3,034",2026
540,"April 2018 Baseline, adjusted",5. Discretionary,"3,035",2027
540,"April 2018 Baseline, adjusted",5. Discretionary,"3,036",2028
540,"April 2018 Baseline, adjusted",6. Defense Discretionary,"3,037",2018
540,"April 2018 Baseline, adjusted",6. Defense Discretionary,"3,038",2019
540,"April 2018 Baseline, adjusted",6. Defense Discretionary,"3,039",2020
540,"April 2018 Baseline, adjusted",6. Defense Discretionary,"3,040",2021
540,"April 2018 Baseline, adjusted",6. Defense Discretionary,"3,041",2022
540,"April 2018 Baseline, adjusted",6. Defense Discretionary,"3,042",2023
540,"April 2018 Baseline, adjusted",6. Defense Discretionary,"3,043",2024
540,"April 2018 Baseline, adjusted",6. Defense Discretionary,"3,044",2025
540,"April 2018 Baseline, adjusted",6. Defense Discretionary,"3,045",2026
540,"April 2018 Baseline, adjusted",6. Defense Discretionary,"3,046",2027
540,"April 2018 Baseline, adjusted",6. Defense Discretionary,"3,047",2028
540,"April 2018 Baseline, adjusted",7. Nondefense Discretionary,"3,048",2018
540,"April 2018 Baseline, adjusted",7. Nondefense Discretionary,"3,049",2019
540,"April 2018 Baseline, adjusted",7. Nondefense Discretionary,"3,050",2020
540,"April 2018 Baseline, adjusted",7. Nondefense Discretionary,"3,051",2021
540,"April 2018 Baseline, adjusted",7. Nondefense Discretionary,"3,052",2022
540,"April 2018 Baseline, adjusted",7. Nondefense Discretionary,"3,053",2023
540,"April 2018 Baseline, adjusted",7. Nondefense Discretionary,"3,054",2024
540,"April 2018 Baseline, adjusted",7. Nondefense Discretionary,"3,055",2025
540,"April 2018 Baseline, adjusted",7. Nondefense Discretionary,"3,056",2026
540,"April 2018 Baseline, adjusted",7. Nondefense Discretionary,"3,057",2027
540,"April 2018 Baseline, adjusted",7. Nondefense Discretionary,"3,058",2028
540,"April 2018 Baseline, adjusted",8. Net Interest,"3,059",2018
540,"April 2018 Baseline, adjusted",8. Net Interest,"3,060",2019
540,"April 2018 Baseline, adjusted",8. Net Interest,"3,061",2020
540,"April 2018 Baseline, adjusted",8. Net Interest,"3,062",2021
540,"April 2018 Baseline, adjusted",8. Net Interest,"3,063",2022
540,"April 2018 Baseline, adjusted",8. Net Interest,"3,064",2023
540,"April 2018 Baseline, adjusted",8. Net Interest,"3,065",2024
540,"April 2018 Baseline, adjusted",8. Net Interest,"3,066",2025
540,"April 2018 Baseline, adjusted",8. Net Interest,"3,067",2026
540,"April 2018 Baseline, adjusted",8. Net Interest,"3,068",2027
540,"April 2018 Baseline, adjusted",8. Net Interest,"3,069",2028
540,"April 2018 Baseline, adjusted",9. Total Outlays,"3,070",2018
540,"April 2018 Baseline, adjusted",9. Total Outlays,"3,071",2019
540,"April 2018 Baseline, adjusted",9. Total Outlays,"3,072",2020
540,"April 2018 Baseline, adjusted",9. Total Outlays,"3,073",2021
540,"April 2018 Baseline, adjusted",9. Total Outlays,"3,074",2022
540,"April 2018 Baseline, adjusted",9. Total Outlays,"3,075",2023
540,"April 2018 Baseline, adjusted",9. Total Outlays,"3,076",2024
540,"April 2018 Baseline, adjusted",9. Total Outlays,"3,077",2025
540,"April 2018 Baseline, adjusted",9. Total Outlays,"3,078",2026
540,"April 2018 Baseline, adjusted",9. Total Outlays,"3,079",2027
540,"April 2018 Baseline, adjusted",9. Total Outlays,"3,080",2028
544,January 2019 Baseline,0. Mandatory,"3,081",2019
544,January 2019 Baseline,0. Mandatory,"3,082",2020
544,January 2019 Baseline,0. Mandatory,"3,083",2021
544,January 2019 Baseline,0. Mandatory,"3,084",2022
544,January 2019 Baseline,0. Mandatory,"3,085",2023
544,January 2019 Baseline,0. Mandatory,"3,086",2024
544,January 2019 Baseline,0. Mandatory,"3,087",2025
544,January 2019 Baseline,0. Mandatory,"3,088",2026
544,January 2019 Baseline,0. Mandatory,"3,089",2027
544,January 2019 Baseline,0. Mandatory,"3,090",2028
544,January 2019 Baseline,0. Mandatory,"3,091",2029
544,January 2019 Baseline,1. Social Security,"3,092",2019
544,January 2019 Baseline,1. Social Security,"3,093",2020
544,January 2019 Baseline,1. Social Security,"3,094",2021
544,January 2019 Baseline,1. Social Security,"3,095",2022
544,January 2019 Baseline,1. Social Security,"3,096",2023
544,January 2019 Baseline,1. Social Security,"3,097",2024
544,January 2019 Baseline,1. Social Security,"3,098",2025
544,January 2019 Baseline,1. Social Security,"3,099",2026
544,January 2019 Baseline,1. Social Security,"3,100",2027
544,January 2019 Baseline,1. Social Security,"3,101",2028
544,January 2019 Baseline,1. Social Security,"3,102",2029
544,January 2019 Baseline,2. Medicare,"3,103",2019
544,January 2019 Baseline,2. Medicare,"3,104",2020
544,January 2019 Baseline,2. Medicare,"3,105",2021
544,January 2019 Baseline,2. Medicare,"3,106",2022
544,January 2019 Baseline,2. Medicare,"3,107",2023
544,January 2019 Baseline,2. Medicare,"3,108",2024
544,January 2019 Baseline,2. Medicare,"3,109",2025
544,January 2019 Baseline,2. Medicare,"3,110",2026
544,January 2019 Baseline,2. Medicare,"3,111",2027
544,January 2019 Baseline,2. Medicare,"3,112",2028
544,January 2019 Baseline,2. Medicare,"3,113",2029
544,January 2019 Baseline,3. Medicaid,"3,114",2019
544,January 2019 Baseline,3. Medicaid,"3,115",2020
544,January 2019 Baseline,3. Medicaid,"3,116",2021
544,January 2019 Baseline,3. Medicaid,"3,117",2022
544,January 2019 Baseline,3. Medicaid,"3,118",2023
544,January 2019 Baseline,3. Medicaid,"3,119",2024
544,January 2019 Baseline,3. Medicaid,"3,120",2025
544,January 2019 Baseline,3. Medicaid,"3,121",2026
544,January 2019 Baseline,3. Medicaid,"3,122",2027
544,January 2019 Baseline,3. Medicaid,"3,123",2028
544,January 2019 Baseline,3. Medicaid,"3,124",2029
544,January 2019 Baseline,4. Other Mandatory,"3,125",2019
544,January 2019 Baseline,4. Other Mandatory,"3,126",2020
544,January 2019 Baseline,4. Other Mandatory,"3,127",2021
544,January 2019 Baseline,4. Other Mandatory,"3,128",2022
544,January 2019 Baseline,4. Other Mandatory,"3,129",2023
544,January 2019 Baseline,4. Other Mandatory,"3,130",2024
544,January 2019 Baseline,4. Other Mandatory,"3,131",2025
544,January 2019 Baseline,4. Other Mandatory,"3,132",2026
544,January 2019 Baseline,4. Other Mandatory,"3,133",2027
544,January 2019 Baseline,4. Other Mandatory,"3,134",2028
544,January 2019 Baseline,4. Other Mandatory,"3,135",2029
544,January 2019 Baseline,5. Discretionary,"3,136",2019
544,January 2019 Baseline,5. Discretionary,"3,137",2020
544,January 2019 Baseline,5. Discretionary,"3,138",2021
544,January 2019 Baseline,5. Discretionary,"3,139",2022
544,January 2019 Baseline,5. Discretionary,"3,140",2023
544,January 2019 Baseline,5. Discretionary,"3,141",2024
544,January 2019 Baseline,5. Discretionary,"3,142",2025
544,January 2019 Baseline,5. Discretionary,"3,143",2026
544,January 2019 Baseline,5. Discretionary,"3,144",2027
544,January 2019 Baseline,5. Discretionary,"3,145",2028
544,January 2019 Baseline,5. Discretionary,"3,146",2029
544,January 2019 Baseline,6. Defense Discretionary,"3,147",2019
544,January 2019 Baseline,6. Defense Discretionary,"3,148",2020
544,January 2019 Baseline,6. Defense Discretionary,"3,149",2021
544,January 2019 Baseline,6. Defense Discretionary,"3,150",2022
544,January 2019 Baseline,6. Defense Discretionary,"3,151",2023
544,January 2019 Baseline,6. Defense Discretionary,"3,152",2024
544,January 2019 Baseline,6. Defense Discretionary,"3,153",2025
544,January 2019 Baseline,6. Defense Discretionary,"3,154",2026
544,January 2019 Baseline,6. Defense Discretionary,"3,155",2027
544,January 2019 Baseline,6. Defense Discretionary,"3,156",2028
544,January 2019 Baseline,6. Defense Discretionary,"3,157",2029
544,January 2019 Baseline,7. Nondefense Discretionary,"3,158",2019
544,January 2019 Baseline,7. Nondefense Discretionary,"3,159",2020
544,January 2019 Baseline,7. Nondefense Discretionary,"3,160",2021
544,January 2019 Baseline,7. Nondefense Discretionary,"3,161",2022
544,January 2019 Baseline,7. Nondefense Discretionary,"3,162",2023
544,January 2019 Baseline,7. Nondefense Discretionary,"3,163",2024
544,January 2019 Baseline,7. Nondefense Discretionary,"3,164",2025
544,January 2019 Baseline,7. Nondefense Discretionary,"3,165",2026
544,January 2019 Baseline,7. Nondefense Discretionary,"3,166",2027
544,January 2019 Baseline,7. Nondefense Discretionary,"3,167",2028
544,January 2019 Baseline,7. Nondefense Discretionary,"3,168",2029
544,January 2019 Baseline,8. Net Interest,"3,169",2019
544,January 2019 Baseline,8. Net Interest,"3,170",2020
544,January 2019 Baseline,8. Net Interest,"3,171",2021
544,January 2019 Baseline,8. Net Interest,"3,172",2022
544,January 2019 Baseline,8. Net Interest,"3,173",2023
544,January 2019 Baseline,8. Net Interest,"3,174",2024
544,January 2019 Baseline,8. Net Interest,"3,175",2025
544,January 2019 Baseline,8. Net Interest,"3,176",2026
544,January 2019 Baseline,8. Net Interest,"3,177",2027
544,January 2019 Baseline,8. Net Interest,"3,178",2028
544,January 2019 Baseline,8. Net Interest,"3,179",2029
544,January 2019 Baseline,9. Total Outlays,"3,180",2019
544,January 2019 Baseline,9. Total Outlays,"3,181",2020
544,January 2019 Baseline,9. Total Outlays,"3,182",2021
544,January 2019 Baseline,9. Total Outlays,"3,183",2022
544,January 2019 Baseline,9. Total Outlays,"3,184",2023
544,January 2019 Baseline,9. Total Outlays,"3,185",2024
544,January 2019 Baseline,9. Total Outlays,"3,186",2025
544,January 2019 Baseline,9. Total Outlays,"3,187",2026
544,January 2019 Baseline,9. Total Outlays,"3,188",2027
544,January 2019 Baseline,9. Total Outlays,"3,189",2028
544,January 2019 Baseline,9. Total Outlays,"3,190",2029
554,May 2019 Baseline,0. Mandatory,"3,191",2019
554,May 2019 Baseline,0. Mandatory,"3,192",2020
554,May 2019 Baseline,0. Mandatory,"3,193",2021
554,May 2019 Baseline,0. Mandatory,"3,194",2022
554,May 2019 Baseline,0. Mandatory,"3,195",2023
554,May 2019 Baseline,0. Mandatory,"3,196",2024
554,May 2019 Baseline,0. Mandatory,"3,197",2025
554,May 2019 Baseline,0. Mandatory,"3,198",2026
554,May 2019 Baseline,0. Mandatory,"3,199",2027
554,May 2019 Baseline,0. Mandatory,"3,200",2028
554,May 2019 Baseline,0. Mandatory,"3,201",2029
554,May 2019 Baseline,1. Social Security,"3,202",2019
554,May 2019 Baseline,1. Social Security,"3,203",2020
554,May 2019 Baseline,1. Social Security,"3,204",2021
554,May 2019 Baseline,1. Social Security,"3,205",2022
554,May 2019 Baseline,1. Social Security,"3,206",2023
554,May 2019 Baseline,1. Social Security,"3,207",2024
554,May 2019 Baseline,1. Social Security,"3,208",2025
554,May 2019 Baseline,1. Social Security,"3,209",2026
554,May 2019 Baseline,1. Social Security,"3,210",2027
554,May 2019 Baseline,1. Social Security,"3,211",2028
554,May 2019 Baseline,1. Social Security,"3,212",2029
554,May 2019 Baseline,2. Medicare,"3,213",2019
554,May 2019 Baseline,2. Medicare,"3,214",2020
554,May 2019 Baseline,2. Medicare,"3,215",2021
554,May 2019 Baseline,2. Medicare,"3,216",2022
554,May 2019 Baseline,2. Medicare,"3,217",2023
554,May 2019 Baseline,2. Medicare,"3,218",2024
554,May 2019 Baseline,2. Medicare,"3,219",2025
554,May 2019 Baseline,2. Medicare,"3,220",2026
554,May 2019 Baseline,2. Medicare,"3,221",2027
554,May 2019 Baseline,2. Medicare,"3,222",2028
554,May 2019 Baseline,2. Medicare,"3,223",2029
554,May 2019 Baseline,3. Medicaid,"3,224",2019
554,May 2019 Baseline,3. Medicaid,"3,225",2020
554,May 2019 Baseline,3. Medicaid,"3,226",2021
554,May 2019 Baseline,3. Medicaid,"3,227",2022
554,May 2019 Baseline,3. Medicaid,"3,228",2023
554,May 2019 Baseline,3. Medicaid,"3,229",2024
554,May 2019 Baseline,3. Medicaid,"3,230",2025
554,May 2019 Baseline,3. Medicaid,"3,231",2026
554,May 2019 Baseline,3. Medicaid,"3,232",2027
554,May 2019 Baseline,3. Medicaid,"3,233",2028
554,May 2019 Baseline,3. Medicaid,"3,234",2029
554,May 2019 Baseline,4. Other Mandatory,"3,235",2019
554,May 2019 Baseline,4. Other Mandatory,"3,236",2020
554,May 2019 Baseline,4. Other Mandatory,"3,237",2021
554,May 2019 Baseline,4. Other Mandatory,"3,238",2022
554,May 2019 Baseline,4. Other Mandatory,"3,239",2023
554,May 2019 Baseline,4. Other Mandatory,"3,240",2024
554,May 2019 Baseline,4. Other Mandatory,"3,241",2025
554,May 2019 Baseline,4. Other Mandatory,"3,242",2026
554,May 2019 Baseline,4. Other Mandatory,"3,243",2027
554,May 2019 Baseline,4. Other Mandatory,"3,244",2028
554,May 2019 Baseline,4. Other Mandatory,"3,245",2029
554,May 2019 Baseline,5. Discretionary,"3,246",2019
554,May 2019 Baseline,5. Discretionary,"3,247",2020
554,May 2019 Baseline,5. Discretionary,"3,248",2021
554,May 2019 Baseline,5. Discretionary,"3,249",2022
554,May 2019 Baseline,5. Discretionary,"3,250",2023
554,May 2019 Baseline,5. Discretionary,"3,251",2024
554,May 2019 Baseline,5. Discretionary,"3,252",2025
554,May 2019 Baseline,5. Discretionary,"3,253",2026
554,May 2019 Baseline,5. Discretionary,"3,254",2027
554,May 2019 Baseline,5. Discretionary,"3,255",2028
554,May 2019 Baseline,5. Discretionary,"3,256",2029
554,May 2019 Baseline,6. Defense Discretionary,"3,257",2019
554,May 2019 Baseline,6. Defense Discretionary,"3,258",2020
554,May 2019 Baseline,6. Defense Discretionary,"3,259",2021
554,May 2019 Baseline,6. Defense Discretionary,"3,260",2022
554,May 2019 Baseline,6. Defense Discretionary,"3,261",2023
554,May 2019 Baseline,6. Defense Discretionary,"3,262",2024
554,May 2019 Baseline,6. Defense Discretionary,"3,263",2025
554,May 2019 Baseline,6. Defense Discretionary,"3,264",2026
554,May 2019 Baseline,6. Defense Discretionary,"3,265",2027
554,May 2019 Baseline,6. Defense Discretionary,"3,266",2028
554,May 2019 Baseline,6. Defense Discretionary,"3,267",2029
554,May 2019 Baseline,7. Nondefense Discretionary,"3,268",2019
554,May 2019 Baseline,7. Nondefense Discretionary,"3,269",2020
554,May 2019 Baseline,7. Nondefense Discretionary,"3,270",2021
554,May 2019 Baseline,7. Nondefense Discretionary,"3,271",2022
554,May 2019 Baseline,7. Nondefense Discretionary,"3,272",2023
554,May 2019 Baseline,7. Nondefense Discretionary,"3,273",2024
554,May 2019 Baseline,7. Nondefense Discretionary,"3,274",2025
554,May 2019 Baseline,7. Nondefense Discretionary,"3,275",2026
554,May 2019 Baseline,7. Nondefense Discretionary,"3,276",2027
554,May 2019 Baseline,7. Nondefense Discretionary,"3,277",2028
554,May 2019 Baseline,7. Nondefense Discretionary,"3,278",2029
554,May 2019 Baseline,8. Net Interest,"3,279",2019
554,May 2019 Baseline,8. Net Interest,"3,280",2020
554,May 2019 Baseline,8. Net Interest,"3,281",2021
554,May 2019 Baseline,8. Net Interest,"3,282",2022
554,May 2019 Baseline,8. Net Interest,"3,283",2023
554,May 2019 Baseline,8. Net Interest,"3,284",2024
554,May 2019 Baseline,8. Net Interest,"3,285",2025
554,May 2019 Baseline,8. Net Interest,"3,286",2026
554,May 2019 Baseline,8. Net Interest,"3,287",2027
554,May 2019 Baseline,8. Net Interest,"3,288",2028
554,May 2019 Baseline,8. Net Interest,"3,289",2029
554,May 2019 Baseline,9. Total Outlays,"3,290",2019
554,May 2019 Baseline,9. Total Outlays,"3,291",2020
554,May 2019 Baseline,9. Total Outlays,"3,292",2021
554,May 2019 Baseline,9. Total Outlays,"3,293",2022
554,May 2019 Baseline,9. Total Outlays,"3,294",2023
554,May 2019 Baseline,9. Total Outlays,"3,295",2024
554,May 2019 Baseline,9. Total Outlays,"3,296",2025
554,May 2019 Baseline,9. Total Outlays,"3,297",2026
554,May 2019 Baseline,9. Total Outlays,"3,298",2027
554,May 2019 Baseline,9. Total Outlays,"3,299",2028
554,May 2019 Baseline,9. Total Outlays,"3,300",2029
564,August 2019 Baseline,0. Mandatory,"3,301",2019
564,August 2019 Baseline,0. Mandatory,"3,302",2020
564,August 2019 Baseline,0. Mandatory,"3,303",2021
564,August 2019 Baseline,0. Mandatory,"3,304",2022
564,August 2019 Baseline,0. Mandatory,"3,305",2023
564,August 2019 Baseline,0. Mandatory,"3,306",2024
564,August 2019 Baseline,0. Mandatory,"3,307",2025
564,August 2019 Baseline,0. Mandatory,"3,308",2026
564,August 2019 Baseline,0. Mandatory,"3,309",2027
564,August 2019 Baseline,0. Mandatory,"3,310",2028
564,August 2019 Baseline,0. Mandatory,"3,311",2029
564,August 2019 Baseline,1. Social Security,"3,312",2019
564,August 2019 Baseline,1. Social Security,"3,313",2020
564,August 2019 Baseline,1. Social Security,"3,314",2021
564,August 2019 Baseline,1. Social Security,"3,315",2022
564,August 2019 Baseline,1. Social Security,"3,316",2023
564,August 2019 Baseline,1. Social Security,"3,317",2024
564,August 2019 Baseline,1. Social Security,"3,318",2025
564,August 2019 Baseline,1. Social Security,"3,319",2026
564,August 2019 Baseline,1. Social Security,"3,320",2027
564,August 2019 Baseline,1. Social Security,"3,321",2028
564,August 2019 Baseline,1. Social Security,"3,322",2029
564,August 2019 Baseline,2. Medicare,"3,323",2019
564,August 2019 Baseline,2. Medicare,"3,324",2020
564,August 2019 Baseline,2. Medicare,"3,325",2021
564,August 2019 Baseline,2. Medicare,"3,326",2022
564,August 2019 Baseline,2. Medicare,"3,327",2023
564,August 2019 Baseline,2. Medicare,"3,328",2024
564,August 2019 Baseline,2. Medicare,"3,329",2025
564,August 2019 Baseline,2. Medicare,"3,330",2026
564,August 2019 Baseline,2. Medicare,"3,331",2027
564,August 2019 Baseline,2. Medicare,"3,332",2028
564,August 2019 Baseline,2. Medicare,"3,333",2029
564,August 2019 Baseline,3. Medicaid,"3,334",2019
564,August 2019 Baseline,3. Medicaid,"3,335",2020
564,August 2019 Baseline,3. Medicaid,"3,336",2021
564,August 2019 Baseline,3. Medicaid,"3,337",2022
564,August 2019 Baseline,3. Medicaid,"3,338",2023
564,August 2019 Baseline,3. Medicaid,"3,339",2024
564,August 2019 Baseline,3. Medicaid,"3,340",2025
564,August 2019 Baseline,3. Medicaid,"3,341",2026
564,August 2019 Baseline,3. Medicaid,"3,342",2027
564,August 2019 Baseline,3. Medicaid,"3,343",2028
564,August 2019 Baseline,3. Medicaid,"3,344",2029
564,August 2019 Baseline,4. Other Mandatory,"3,345",2019
564,August 2019 Baseline,4. Other Mandatory,"3,346",2020
564,August 2019 Baseline,4. Other Mandatory,"3,347",2021
564,August 2019 Baseline,4. Other Mandatory,"3,348",2022
564,August 2019 Baseline,4. Other Mandatory,"3,349",2023
564,August 2019 Baseline,4. Other Mandatory,"3,350",2024
564,August 2019 Baseline,4. Other Mandatory,"3,351",2025
564,August 2019 Baseline,4. Other Mandatory,"3,352",2026
564,August 2019 Baseline,4. Other Mandatory,"3,353",2027
564,August 2019 Baseline,4. Other Mandatory,"3,354",2028
564,August 2019 Baseline,4. Other Mandatory,"3,355",2029
564,August 2019 Baseline,5. Discretionary,"3,356",2019
564,August 2019 Baseline,5. Discretionary,"3,357",2020
564,August 2019 Baseline,5. Discretionary,"3,358",2021
564,August 2019 Baseline,5. Discretionary,"3,359",2022
564,August 2019 Baseline,5. Discretionary,"3,360",2023
564,August 2019 Baseline,5. Discretionary,"3,361",2024
564,August 2019 Baseline,5. Discretionary,"3,362",2025
564,August 2019 Baseline,5. Discretionary,"3,363",2026
564,August 2019 Baseline,5. Discretionary,"3,364",2027
564,August 2019 Baseline,5. Discretionary,"3,365",2028
564,August 2019 Baseline,5. Discretionary,"3,366",2029
564,August 2019 Baseline,6. Defense Discretionary,"3,367",2019
564,August 2019 Baseline,6. Defense Discretionary,"3,368",2020
564,August 2019 Baseline,6. Defense Discretionary,"3,369",2021
564,August 2019 Baseline,6. Defense Discretionary,"3,370",2022
564,August 2019 Baseline,6. Defense Discretionary,"3,371",2023
564,August 2019 Baseline,6. Defense Discretionary,"3,372",2024
564,August 2019 Baseline,6. Defense Discretionary,"3,373",2025
564,August 2019 Baseline,6. Defense Discretionary,"3,374",2026
564,August 2019 Baseline,6. Defense Discretionary,"3,375",2027
564,August 2019 Baseline,6. Defense Discretionary,"3,376",2028
564,August 2019 Baseline,6. Defense Discretionary,"3,377",2029
564,August 2019 Baseline,7. Nondefense Discretionary,"3,378",2019
564,August 2019 Baseline,7. Nondefense Discretionary,"3,379",2020
564,August 2019 Baseline,7. Nondefense Discretionary,"3,380",2021
564,August 2019 Baseline,7. Nondefense Discretionary,"3,381",2022
564,August 2019 Baseline,7. Nondefense Discretionary,"3,382",2023
564,August 2019 Baseline,7. Nondefense Discretionary,"3,383",2024
564,August 2019 Baseline,7. Nondefense Discretionary,"3,384",2025
564,August 2019 Baseline,7. Nondefense Discretionary,"3,385",2026
564,August 2019 Baseline,7. Nondefense Discretionary,"3,386",2027
564,August 2019 Baseline,7. Nondefense Discretionary,"3,387",2028
564,August 2019 Baseline,7. Nondefense Discretionary,"3,388",2029
564,August 2019 Baseline,8. Net Interest,"3,389",2019
564,August 2019 Baseline,8. Net Interest,"3,390",2020
564,August 2019 Baseline,8. Net Interest,"3,391",2021
564,August 2019 Baseline,8. Net Interest,"3,392",2022
564,August 2019 Baseline,8. Net Interest,"3,393",2023
564,August 2019 Baseline,8. Net Interest,"3,394",2024
564,August 2019 Baseline,8. Net Interest,"3,395",2025
564,August 2019 Baseline,8. Net Interest,"3,396",2026
564,August 2019 Baseline,8. Net Interest,"3,397",2027
564,August 2019 Baseline,8. Net Interest,"3,398",2028
564,August 2019 Baseline,8. Net Interest,"3,399",2029
564,August 2019 Baseline,9. Total Outlays,"3,400",2019
