PsetID,Program,Outlays,Year
374,Nondefense Discretionary,600,2021
304,Nondefense Discretionary,600,2019
354,Nondefense Discretionary,600,2020
584,Nondefense Discretionary,600,2029
414,Nondefense Discretionary,600,2023
474,Nondefense Discretionary,600,2025
434,Nondefense Discretionary,600,2023
294,Nondefense Discretionary,600,2019
424,Nondefense Discretionary,600,2023
564,Nondefense Discretionary,600,2028
284,Nondefense Discretionary,600,2018
454,Nondefense Discretionary,600,2024
514,Nondefense Discretionary,600,2026
524,Nondefense Discretionary,600,2027
364,Nondefense Discretionary,600,2021
544,Nondefense Discretionary,600,2028
540,Nondefense Discretionary,600,2027
464,Nondefense Discretionary,600,2024
324,Nondefense Discretionary,600,2019
344,Nondefense Discretionary,600,2020
254,Nondefense Discretionary,600,2018
384,Nondefense Discretionary,600,2021
574,Nondefense Discretionary,600,2029
444,Nondefense Discretionary,600,2024
394,Nondefense Discretionary,600,2022
484,Nondefense Discretionary,600,2025
404,Nondefense Discretionary,600,2022
264,Nondefense Discretionary,600,2018
594,Nondefense Discretionary,600,2029
554,Nondefense Discretionary,600,2028
604,Nondefense Discretionary,600,2030
334,Nondefense Discretionary,600,2020
564,Nondefense Discretionary,600,2029
484,Nondefense Discretionary,600,2026
514,Nondefense Discretionary,600,2027
604,Nondefense Discretionary,600,2031
434,Nondefense Discretionary,600,2024
294,Nondefense Discretionary,600,2020
554,Nondefense Discretionary,600,2029
314,Nondefense Discretionary,600,2020
574,Nondefense Discretionary,600,2030
384,Nondefense Discretionary,600,2022
414,Nondefense Discretionary,600,2024
344,Nondefense Discretionary,600,2021
444,Nondefense Discretionary,600,2025
304,Nondefense Discretionary,600,2020
464,Nondefense Discretionary,600,2025
324,Nondefense Discretionary,600,2020
544,Nondefense Discretionary,600,2029
594,Nondefense Discretionary,600,2030
540,Nondefense Discretionary,600,2028
284,Nondefense Discretionary,600,2019
494,Nondefense Discretionary,600,2026
374,Nondefense Discretionary,600,2022
264,Nondefense Discretionary,600,2019
404,Nondefense Discretionary,600,2023
364,Nondefense Discretionary,600,2022
334,Nondefense Discretionary,600,2021
394,Nondefense Discretionary,600,2023
354,Nondefense Discretionary,600,2021
504,Nondefense Discretionary,600,2027
474,Nondefense Discretionary,600,2026
584,Nondefense Discretionary,600,2030
454,Nondefense Discretionary,600,2025
524,Nondefense Discretionary,600,2028
254,Nondefense Discretionary,600,2019
424,Nondefense Discretionary,600,2024
254,Net Interest,600,2009
264,Net Interest,600,2009
284,Net Interest,600,2009
294,Net Interest,600,2010
304,Net Interest,600,2010
314,Net Interest,600,2010
324,Net Interest,600,2010
334,Net Interest,600,2011
344,Net Interest,600,2011
354,Net Interest,600,2011
364,Net Interest,600,2012
374,Net Interest,600,2012
384,Net Interest,600,2012
394,Net Interest,600,2013
404,Net Interest,600,2013
414,Net Interest,600,2014
424,Net Interest,600,2014
434,Net Interest,600,2014
444,Net Interest,600,2015
454,Net Interest,600,2015
464,Net Interest,600,2015
474,Net Interest,600,2016
484,Net Interest,600,2016
494,Net Interest,600,2016
504,Net Interest,600,2017
514,Net Interest,600,2017
524,Net Interest,600,2018
540,Net Interest,600,2018
544,Net Interest,600,2019
554,Net Interest,600,2019
564,Net Interest,600,2019
574,Net Interest,600,2020
584,Net Interest,600,2020
594,Net Interest,600,2020
604,Net Interest,600,2021
254,Net Interest,600,2010
264,Net Interest,600,2010
284,Net Interest,600,2010
294,Net Interest,600,2011
304,Net Interest,600,2011
314,Net Interest,600,2011
324,Net Interest,600,2011
334,Net Interest,600,2012
344,Net Interest,600,2012
354,Net Interest,600,2012
364,Net Interest,600,2013
374,Net Interest,600,2013
384,Net Interest,600,2013
394,Net Interest,600,2014
404,Net Interest,600,2014
414,Net Interest,600,2015
424,Net Interest,600,2015
434,Net Interest,600,2015
444,Net Interest,600,2016
454,Net Interest,600,2016
464,Net Interest,600,2016
474,Net Interest,600,2017
484,Net Interest,600,2017
494,Net Interest,600,2017
504,Net Interest,600,2018
514,Net Interest,600,2018
524,Net Interest,600,2019
540,Net Interest,600,2019
544,Net Interest,600,2020
554,Net Interest,600,2020
564,Net Interest,600,2020
574,Net Interest,600,2021
584,Net Interest,600,2021
594,Net Interest,600,2021
604,Net Interest,600,2022
254,Net Interest,600,2011
264,Net Interest,600,2011
284,Net Interest,600,2011
294,Net Interest,600,2012
304,Net Interest,600,2012
314,Net Interest,600,2012
324,Net Interest,600,2012
334,Net Interest,600,2013
344,Net Interest,600,2013
354,Net Interest,600,2013
364,Net Interest,600,2014
374,Net Interest,600,2014
384,Net Interest,600,2014
394,Net Interest,600,2015
404,Net Interest,600,2015
414,Net Interest,600,2016
424,Net Interest,600,2016
434,Net Interest,600,2016
444,Net Interest,600,2017
454,Net Interest,600,2017
464,Net Interest,600,2017
474,Net Interest,600,2018
484,Net Interest,600,2018
494,Net Interest,600,2018
504,Net Interest,600,2019
514,Net Interest,600,2019
524,Net Interest,600,2020
540,Net Interest,600,2020
544,Net Interest,600,2021
554,Net Interest,600,2021
564,Net Interest,600,2021
574,Net Interest,600,2022
584,Net Interest,600,2022
594,Net Interest,600,2022
604,Net Interest,600,2023
254,Net Interest,600,2012
264,Net Interest,600,2012
284,Net Interest,600,2012
294,Net Interest,600,2013
304,Net Interest,600,2013
314,Net Interest,600,2013
324,Net Interest,600,2013
334,Net Interest,600,2014
344,Net Interest,600,2014
354,Net Interest,600,2014
364,Net Interest,600,2015
374,Net Interest,600,2015
384,Net Interest,600,2015
394,Net Interest,600,2016
404,Net Interest,600,2016
414,Net Interest,600,2017
424,Net Interest,600,2017
434,Net Interest,600,2017
444,Net Interest,600,2018
454,Net Interest,600,2018
464,Net Interest,600,2018
474,Net Interest,600,2019
484,Net Interest,600,2019
494,Net Interest,600,2019
504,Net Interest,600,2020
514,Net Interest,600,2020
524,Net Interest,600,2021
540,Net Interest,600,2021
544,Net Interest,600,2022
554,Net Interest,600,2022
564,Net Interest,600,2022
574,Net Interest,600,2023
584,Net Interest,600,2023
594,Net Interest,600,2023
604,Net Interest,600,2024
254,Net Interest,600,2013
264,Net Interest,600,2013
284,Net Interest,600,2013
294,Net Interest,600,2014
304,Net Interest,600,2014
314,Net Interest,600,2014
324,Net Interest,600,2014
334,Net Interest,600,2015
344,Net Interest,600,2015
354,Net Interest,600,2015
364,Net Interest,600,2016
374,Net Interest,600,2016
384,Net Interest,600,2016
394,Net Interest,600,2017
404,Net Interest,600,2017
414,Net Interest,600,2018
424,Net Interest,600,2018
434,Net Interest,600,2018
444,Net Interest,600,2019
454,Net Interest,600,2019
464,Net Interest,600,2019
474,Net Interest,600,2020
484,Net Interest,600,2020
494,Net Interest,600,2020
504,Net Interest,600,2021
514,Net Interest,600,2021
524,Net Interest,600,2022
540,Net Interest,600,2022
544,Net Interest,600,2023
554,Net Interest,600,2023
564,Net Interest,600,2023
574,Net Interest,600,2024
584,Net Interest,600,2024
594,Net Interest,600,2024
604,Net Interest,600,2025
254,Net Interest,600,2014
264,Net Interest,600,2014
284,Net Interest,600,2014
294,Net Interest,600,2015
304,Net Interest,600,2015
314,Net Interest,600,2015
324,Net Interest,600,2015
334,Net Interest,600,2016
344,Net Interest,600,2016
354,Net Interest,600,2016
364,Net Interest,600,2017
374,Net Interest,600,2017
384,Net Interest,600,2017
394,Net Interest,600,2018
404,Net Interest,600,2018
414,Net Interest,600,2019
424,Net Interest,600,2019
434,Net Interest,600,2019
444,Net Interest,600,2020
454,Net Interest,600,2020
464,Net Interest,600,2020
474,Net Interest,600,2021
484,Net Interest,600,2021
494,Net Interest,600,2021
504,Net Interest,600,2022
514,Net Interest,600,2022
524,Net Interest,600,2023
540,Net Interest,600,2023
544,Net Interest,600,2024
554,Net Interest,600,2024
564,Net Interest,600,2024
574,Net Interest,600,2025
584,Net Interest,600,2025
594,Net Interest,600,2025
604,Net Interest,600,2026
254,Net Interest,600,2015
264,Net Interest,600,2015
284,Net Interest,600,2015
294,Net Interest,600,2016
304,Net Interest,600,2016
314,Net Interest,600,2016
324,Net Interest,600,2016
334,Net Interest,600,2017
344,Net Interest,600,2017
354,Net Interest,600,2017
364,Net Interest,600,2018
374,Net Interest,600,2018
384,Net Interest,600,2018
394,Net Interest,600,2019
404,Net Interest,600,2019
414,Net Interest,600,2020
424,Net Interest,600,2020
434,Net Interest,600,2020
444,Net Interest,600,2021
454,Net Interest,600,2021
464,Net Interest,600,2021
474,Net Interest,600,2022
484,Net Interest,600,2022
494,Net Interest,600,2022
504,Net Interest,600,2023
514,Net Interest,600,2023
524,Net Interest,600,2024
540,Net Interest,600,2024
544,Net Interest,600,2025
554,Net Interest,600,2025
564,Net Interest,600,2025
574,Net Interest,600,2026
584,Net Interest,600,2026
594,Net Interest,600,2026
604,Net Interest,600,2027
254,Net Interest,600,2016
264,Net Interest,600,2016
284,Net Interest,600,2016
294,Net Interest,600,2017
304,Net Interest,600,2017
314,Net Interest,600,2017
324,Net Interest,600,2017
334,Net Interest,600,2018
344,Net Interest,600,2018
354,Net Interest,600,2018
364,Net Interest,600,2019
374,Net Interest,600,2019
384,Net Interest,600,2019
394,Net Interest,600,2020
404,Net Interest,600,2020
414,Net Interest,600,2021
424,Net Interest,600,2021
434,Net Interest,600,2021
444,Net Interest,600,2022
454,Net Interest,600,2022
464,Net Interest,600,2022
474,Net Interest,600,2023
484,Net Interest,600,2023
494,Net Interest,600,2023
504,Net Interest,600,2024
514,Net Interest,600,2024
524,Net Interest,600,2025
540,Net Interest,600,2025
544,Net Interest,600,2026
554,Net Interest,600,2026
564,Net Interest,600,2026
574,Net Interest,600,2027
584,Net Interest,600,2027
594,Net Interest,600,2027
604,Net Interest,600,2028
254,Net Interest,600,2017
264,Net Interest,600,2017
284,Net Interest,600,2017
294,Net Interest,600,2018
304,Net Interest,600,2018
314,Net Interest,600,2018
324,Net Interest,600,2018
334,Net Interest,600,2019
344,Net Interest,600,2019
354,Net Interest,600,2019
364,Net Interest,600,2020
374,Net Interest,600,2020
384,Net Interest,600,2020
394,Net Interest,600,2021
404,Net Interest,600,2021
414,Net Interest,600,2022
424,Net Interest,600,2022
434,Net Interest,600,2022
444,Net Interest,600,2023
454,Net Interest,600,2023
464,Net Interest,600,2023
474,Net Interest,600,2024
484,Net Interest,600,2024
494,Net Interest,600,2024
504,Net Interest,600,2025
514,Net Interest,600,2025
524,Net Interest,600,2026
540,Net Interest,600,2026
544,Net Interest,600,2027
554,Net Interest,600,2027
564,Net Interest,600,2027
574,Net Interest,600,2028
584,Net Interest,600,2028
594,Net Interest,600,2028
604,Net Interest,600,2029
254,Net Interest,600,2018
264,Net Interest,600,2018
284,Net Interest,600,2018
294,Net Interest,600,2019
304,Net Interest,600,2019
314,Net Interest,600,2019
324,Net Interest,600,2019
334,Net Interest,600,2020
344,Net Interest,600,2020
354,Net Interest,600,2020
364,Net Interest,600,2021
374,Net Interest,600,2021
384,Net Interest,600,2021
394,Net Interest,600,2022
404,Net Interest,600,2022
414,Net Interest,600,2023
424,Net Interest,600,2023
434,Net Interest,600,2023
444,Net Interest,600,2024
454,Net Interest,600,2024
464,Net Interest,600,2024
474,Net Interest,600,2025
484,Net Interest,600,2025
494,Net Interest,600,2025
504,Net Interest,600,2026
514,Net Interest,600,2026
524,Net Interest,600,2027
540,Net Interest,600,2027
544,Net Interest,600,2028
554,Net Interest,600,2028
564,Net Interest,600,2028
574,Net Interest,600,2029
584,Net Interest,600,2029
594,Net Interest,600,2029
604,Net Interest,600,2030
254,Net Interest,600,2019
264,Net Interest,600,2019
284,Net Interest,600,2019
294,Net Interest,600,2020
304,Net Interest,600,2020
314,Net Interest,600,2020
324,Net Interest,600,2020
334,Net Interest,600,2021
344,Net Interest,600,2021
354,Net Interest,600,2021
364,Net Interest,600,2022
374,Net Interest,600,2022
384,Net Interest,600,2022
394,Net Interest,600,2023
404,Net Interest,600,2023
414,Net Interest,600,2024
424,Net Interest,600,2024
434,Net Interest,600,2024
444,Net Interest,600,2025
454,Net Interest,600,2025
464,Net Interest,600,2025
474,Net Interest,600,2026
484,Net Interest,600,2026
494,Net Interest,600,2026
504,Net Interest,600,2027
514,Net Interest,600,2027
524,Net Interest,600,2028
540,Net Interest,600,2028
544,Net Interest,600,2029
554,Net Interest,600,2029
564,Net Interest,600,2029
574,Net Interest,600,2030
584,Net Interest,600,2030
594,Net Interest,600,2030
604,Net Interest,600,2031
374,Total Outlays,600,2012
394,Total Outlays,600,2013
494,Total Outlays,600,2016
474,Total Outlays,600,2016
464,Total Outlays,600,2015
544,Total Outlays,600,2019
584,Total Outlays,600,2020
414,Total Outlays,600,2014
524,Total Outlays,600,2018
434,Total Outlays,600,2014
424,Total Outlays,600,2014
354,Total Outlays,600,2011
504,Total Outlays,600,2017
404,Total Outlays,600,2013
284,Total Outlays,600,2009
364,Total Outlays,600,2012
334,Total Outlays,600,2011
540,Total Outlays,600,2018
384,Total Outlays,600,2012
574,Total Outlays,600,2020
304,Total Outlays,600,2010
454,Total Outlays,600,2015
254,Total Outlays,600,2009
554,Total Outlays,600,2019
314,Total Outlays,600,2010
564,Total Outlays,600,2019
484,Total Outlays,600,2016
594,Total Outlays,600,2020
324,Total Outlays,600,2010
604,Total Outlays,600,2021
514,Total Outlays,600,2017
264,Total Outlays,600,2009
344,Total Outlays,600,2011
294,Total Outlays,600,2010
444,Total Outlays,600,2015
494,Total Outlays,600,2017
414,Total Outlays,600,2015
374,Total Outlays,600,2013
584,Total Outlays,600,2021
514,Total Outlays,600,2018
324,Total Outlays,600,2011
254,Total Outlays,600,2010
474,Total Outlays,600,2017
540,Total Outlays,600,2019
434,Total Outlays,600,2015
344,Total Outlays,600,2012
444,Total Outlays,600,2016
264,Total Outlays,600,2010
364,Total Outlays,600,2013
554,Total Outlays,600,2020
574,Total Outlays,600,2021
294,Total Outlays,600,2011
604,Total Outlays,600,2022
464,Total Outlays,600,2016
384,Total Outlays,600,2013
544,Total Outlays,600,2020
594,Total Outlays,600,2021
424,Total Outlays,600,2015
484,Total Outlays,600,2017
524,Total Outlays,600,2019
404,Total Outlays,600,2014
314,Total Outlays,600,2011
334,Total Outlays,600,2012
394,Total Outlays,600,2014
564,Total Outlays,600,2020
354,Total Outlays,600,2012
504,Total Outlays,600,2018
284,Total Outlays,600,2010
454,Total Outlays,600,2016
304,Total Outlays,600,2011
264,Total Outlays,600,2011
524,Total Outlays,600,2020
304,Total Outlays,600,2012
574,Total Outlays,600,2022
424,Total Outlays,600,2016
514,Total Outlays,600,2019
314,Total Outlays,600,2012
334,Total Outlays,600,2013
540,Total Outlays,600,2020
474,Total Outlays,600,2018
594,Total Outlays,600,2022
444,Total Outlays,600,2017
554,Total Outlays,600,2021
324,Total Outlays,600,2012
294,Total Outlays,600,2012
604,Total Outlays,600,2023
494,Total Outlays,600,2018
284,Total Outlays,600,2011
584,Total Outlays,600,2022
434,Total Outlays,600,2016
364,Total Outlays,600,2014
344,Total Outlays,600,2013
484,Total Outlays,600,2018
394,Total Outlays,600,2015
254,Total Outlays,600,2011
564,Total Outlays,600,2021
404,Total Outlays,600,2015
544,Total Outlays,600,2021
464,Total Outlays,600,2017
384,Total Outlays,600,2014
374,Total Outlays,600,2014
354,Total Outlays,600,2013
454,Total Outlays,600,2017
504,Total Outlays,600,2019
414,Total Outlays,600,2016
424,Total Outlays,600,2017
354,Total Outlays,600,2014
540,Total Outlays,600,2021
314,Total Outlays,600,2013
344,Total Outlays,600,2014
504,Total Outlays,600,2020
304,Total Outlays,600,2013
294,Total Outlays,600,2013
324,Total Outlays,600,2013
454,Total Outlays,600,2018
494,Total Outlays,600,2019
464,Total Outlays,600,2018
584,Total Outlays,600,2023
514,Total Outlays,600,2020
284,Total Outlays,600,2012
564,Total Outlays,600,2022
544,Total Outlays,600,2022
474,Total Outlays,600,2019
524,Total Outlays,600,2021
334,Total Outlays,600,2014
444,Total Outlays,600,2018
434,Total Outlays,600,2017
254,Total Outlays,600,2012
404,Total Outlays,600,2016
364,Total Outlays,600,2015
574,Total Outlays,600,2023
394,Total Outlays,600,2016
604,Total Outlays,600,2024
384,Total Outlays,600,2015
374,Total Outlays,600,2015
594,Total Outlays,600,2023
554,Total Outlays,600,2022
484,Total Outlays,600,2019
414,Total Outlays,600,2017
264,Total Outlays,600,2012
514,Total Outlays,600,2021
344,Total Outlays,600,2015
484,Total Outlays,600,2020
564,Total Outlays,600,2023
384,Total Outlays,600,2016
554,Total Outlays,600,2023
294,Total Outlays,600,2014
354,Total Outlays,600,2015
454,Total Outlays,600,2019
464,Total Outlays,600,2019
284,Total Outlays,600,2013
304,Total Outlays,600,2014
574,Total Outlays,600,2024
314,Total Outlays,600,2014
524,Total Outlays,600,2022
394,Total Outlays,600,2017
334,Total Outlays,600,2015
444,Total Outlays,600,2019
254,Total Outlays,600,2013
404,Total Outlays,600,2017
474,Total Outlays,600,2020
414,Total Outlays,600,2018
374,Total Outlays,600,2016
594,Total Outlays,600,2024
494,Total Outlays,600,2020
604,Total Outlays,600,2025
544,Total Outlays,600,2023
540,Total Outlays,600,2022
504,Total Outlays,600,2021
264,Total Outlays,600,2013
364,Total Outlays,600,2016
584,Total Outlays,600,2024
424,Total Outlays,600,2018
324,Total Outlays,600,2014
434,Total Outlays,600,2018
604,Total Outlays,600,2026
464,Total Outlays,600,2020
294,Total Outlays,600,2015
384,Total Outlays,600,2017
284,Total Outlays,600,2014
524,Total Outlays,600,2023
594,Total Outlays,600,2025
554,Total Outlays,600,2024
354,Total Outlays,600,2016
304,Total Outlays,600,2015
334,Total Outlays,600,2016
254,Total Outlays,600,2014
404,Total Outlays,600,2018
314,Total Outlays,600,2015
494,Total Outlays,600,2021
394,Total Outlays,600,2018
324,Total Outlays,600,2015
454,Total Outlays,600,2020
414,Total Outlays,600,2019
504,Total Outlays,600,2022
374,Total Outlays,600,2017
584,Total Outlays,600,2025
264,Total Outlays,600,2014
474,Total Outlays,600,2021
364,Total Outlays,600,2017
544,Total Outlays,600,2024
540,Total Outlays,600,2023
564,Total Outlays,600,2024
514,Total Outlays,600,2022
424,Total Outlays,600,2019
484,Total Outlays,600,2021
344,Total Outlays,600,2016
434,Total Outlays,600,2019
574,Total Outlays,600,2025
444,Total Outlays,600,2020
504,Total Outlays,600,2023
364,Total Outlays,600,2018
474,Total Outlays,600,2022
414,Total Outlays,600,2020
284,Total Outlays,600,2015
494,Total Outlays,600,2022
434,Total Outlays,600,2020
324,Total Outlays,600,2016
354,Total Outlays,600,2017
584,Total Outlays,600,2026
454,Total Outlays,600,2021
524,Total Outlays,600,2024
334,Total Outlays,600,2017
374,Total Outlays,600,2018
564,Total Outlays,600,2025
464,Total Outlays,600,2021
394,Total Outlays,600,2019
540,Total Outlays,600,2024
404,Total Outlays,600,2019
254,Total Outlays,600,2015
544,Total Outlays,600,2025
384,Total Outlays,600,2018
484,Total Outlays,600,2022
294,Total Outlays,600,2016
264,Total Outlays,600,2015
574,Total Outlays,600,2026
514,Total Outlays,600,2023
444,Total Outlays,600,2021
424,Total Outlays,600,2020
314,Total Outlays,600,2016
344,Total Outlays,600,2017
604,Total Outlays,600,2027
304,Total Outlays,600,2016
594,Total Outlays,600,2026
554,Total Outlays,600,2025
434,Total Outlays,600,2021
364,Total Outlays,600,2019
554,Total Outlays,600,2026
564,Total Outlays,600,2026
454,Total Outlays,600,2022
514,Total Outlays,600,2024
334,Total Outlays,600,2018
254,Total Outlays,600,2016
404,Total Outlays,600,2020
394,Total Outlays,600,2020
324,Total Outlays,600,2017
444,Total Outlays,600,2022
414,Total Outlays,600,2021
574,Total Outlays,600,2027
374,Total Outlays,600,2019
384,Total Outlays,600,2019
264,Total Outlays,600,2016
484,Total Outlays,600,2023
304,Total Outlays,600,2017
594,Total Outlays,600,2027
354,Total Outlays,600,2018
544,Total Outlays,600,2026
424,Total Outlays,600,2021
540,Total Outlays,600,2025
464,Total Outlays,600,2022
604,Total Outlays,600,2028
314,Total Outlays,600,2017
344,Total Outlays,600,2018
494,Total Outlays,600,2023
294,Total Outlays,600,2017
584,Total Outlays,600,2027
504,Total Outlays,600,2024
284,Total Outlays,600,2016
474,Total Outlays,600,2023
524,Total Outlays,600,2025
314,Total Outlays,600,2018
404,Total Outlays,600,2021
394,Total Outlays,600,2021
444,Total Outlays,600,2023
604,Total Outlays,600,2029
464,Total Outlays,600,2023
304,Total Outlays,600,2018
524,Total Outlays,600,2026
334,Total Outlays,600,2019
594,Total Outlays,600,2028
544,Total Outlays,600,2027
254,Total Outlays,600,2017
424,Total Outlays,600,2022
364,Total Outlays,600,2020
474,Total Outlays,600,2024
294,Total Outlays,600,2018
264,Total Outlays,600,2017
494,Total Outlays,600,2024
324,Total Outlays,600,2018
584,Total Outlays,600,2028
354,Total Outlays,600,2019
344,Total Outlays,600,2019
564,Total Outlays,600,2027
504,Total Outlays,600,2025
454,Total Outlays,600,2023
434,Total Outlays,600,2022
554,Total Outlays,600,2027
384,Total Outlays,600,2020
484,Total Outlays,600,2024
374,Total Outlays,600,2020
540,Total Outlays,600,2026
284,Total Outlays,600,2017
414,Total Outlays,600,2022
514,Total Outlays,600,2025
574,Total Outlays,600,2028
314,Total Outlays,600,2019
494,Total Outlays,600,2025
504,Total Outlays,600,2026
374,Total Outlays,600,2021
304,Total Outlays,600,2019
354,Total Outlays,600,2020
584,Total Outlays,600,2029
414,Total Outlays,600,2023
474,Total Outlays,600,2025
434,Total Outlays,600,2023
294,Total Outlays,600,2019
424,Total Outlays,600,2023
564,Total Outlays,600,2028
284,Total Outlays,600,2018
454,Total Outlays,600,2024
514,Total Outlays,600,2026
524,Total Outlays,600,2027
364,Total Outlays,600,2021
544,Total Outlays,600,2028
540,Total Outlays,600,2027
464,Total Outlays,600,2024
324,Total Outlays,600,2019
344,Total Outlays,600,2020
254,Total Outlays,600,2018
384,Total Outlays,600,2021
574,Total Outlays,600,2029
444,Total Outlays,600,2024
394,Total Outlays,600,2022
484,Total Outlays,600,2025
404,Total Outlays,600,2022
264,Total Outlays,600,2018
594,Total Outlays,600,2029
554,Total Outlays,600,2028
604,Total Outlays,600,2030
334,Total Outlays,600,2020
564,Total Outlays,600,2029
484,Total Outlays,600,2026
514,Total Outlays,600,2027
604,Total Outlays,600,2031
434,Total Outlays,600,2024
294,Total Outlays,600,2020
554,Total Outlays,600,2029
314,Total Outlays,600,2020
574,Total Outlays,600,2030
384,Total Outlays,600,2022
414,Total Outlays,600,2024
344,Total Outlays,600,2021
444,Total Outlays,600,2025
304,Total Outlays,600,2020
464,Total Outlays,600,2025
324,Total Outlays,600,2020
544,Total Outlays,600,2029
594,Total Outlays,600,2030
540,Total Outlays,600,2028
284,Total Outlays,600,2019
494,Total Outlays,600,2026
374,Total Outlays,600,2022
264,Total Outlays,600,2019
404,Total Outlays,600,2023
364,Total Outlays,600,2022
334,Total Outlays,600,2021
394,Total Outlays,600,2023
354,Total Outlays,600,2021
504,Total Outlays,600,2027
474,Total Outlays,600,2026
584,Total Outlays,600,2030
454,Total Outlays,600,2025
524,Total Outlays,600,2028
254,Total Outlays,600,2019
424,Total Outlays,600,2024
